Hvordan ser du mulighederne for at låne penge til din virksomhed? (fiktivt spørgsmål);Antal ansatte Cvr-nr.;Antal ansatte Cvr-nr. kilde;Etableringsdato;Branchekode primær;Branchebetegnelse primær;Branchekode sekundær 1;Branchebetegnelse sekundær 1;Branchekode sekundær 2;Branchebetegnelse sekundær 2;Branchekode sekundær 3;Branchebetegnelse sekundær 3;Omsætning 2021 (1.000 kr);Omsætning 2020 (1.000 kr);Omsætning 2019 (1.000 kr);Omsætning 2018 (1.000 kr);Omsætning 2017 (1.000 kr);Omsætning 2016 (1.000 kr);Bruttofortjeneste 2021 (1.000 kr);Bruttofortjeneste 2020 (1.000 kr);Bruttofortjeneste 2019 (1.000 kr);Bruttofortjeneste 2018 (1.000 kr);Bruttofortjeneste 2017 (1.000 kr);Bruttofortjeneste 2016 (1.000 kr);Vareforbrug 2021 (1.000 kr);Vareforbrug 2020 (1.000 kr);Vareforbrug 2019 (1.000 kr);Vareforbrug 2018 (1.000 kr);Vareforbrug 2017 (1.000 kr);Vareforbrug 2016 (1.000 kr);EBITDA 2021 (1.000 kr);EBITDA 2020 (1.000 kr);EBITDA 2019 (1.000 kr);EBITDA 2018 (1.000 kr);EBITDA 2017 (1.000 kr);EBITDA 2016 (1.000 kr);Primært Resultat 2021 (1.000 kr);Primært Resultat 2020 (1.000 kr);Primært Resultat 2019 (1.000 kr);Primært Resultat 2018 (1.000 kr);Primært Resultat 2017 (1.000 kr);Primært Resultat 2016 (1.000 kr);Afskrivninger 2021 (1.000 kr);Afskrivninger 2020 (1.000 kr);Afskrivninger 2019 (1.000 kr);Afskrivninger 2018 (1.000 kr);Afskrivninger 2017 (1.000 kr);Afskrivninger 2016 (1.000 kr);Kapacitetsomkostninger 2021 (1.000 kr);Kapacitetsomkostninger 2020 (1.000 kr);Kapacitetsomkostninger 2019 (1.000 kr);Kapacitetsomkostninger 2018 (1.000 kr);Kapacitetsomkostninger 2017 (1.000 kr);Kapacitetsomkostninger 2016 (1.000 kr);Årets bruttoresultat 2021 (1.000 kr);Årets bruttoresultat 2020 (1.000 kr);Årets bruttoresultat 2019 (1.000 kr);Årets bruttoresultat 2018 (1.000 kr);Årets bruttoresultat 2017 (1.000 kr);Årets bruttoresultat 2016 (1.000 kr);Årets nettoresultat 2021 (1.000 kr);Årets nettoresultat 2020 (1.000 kr);Årets nettoresultat 2019 (1.000 kr);Årets nettoresultat 2018 (1.000 kr);Årets nettoresultat 2017 (1.000 kr);Årets nettoresultat 2016 (1.000 kr);Minoritetsinteresser 2021 (1.000 kr);Minoritetsinteresser 2020 (1.000 kr);Minoritetsinteresser 2019 (1.000 kr);Minoritetsinteresser 2018 (1.000 kr);Minoritetsinteresser 2017 (1.000 kr);Minoritetsinteresser 2016 (1.000 kr);Årets resultat efter minoritetsinteresser 2021 (1.000 kr);Årets resultat efter minoritetsinteresser 2020 (1.000 kr);Årets resultat efter minoritetsinteresser 2019 (1.000 kr);Årets resultat efter minoritetsinteresser 2018 (1.000 kr);Årets resultat efter minoritetsinteresser 2017 (1.000 kr);Årets resultat efter minoritetsinteresser 2016 (1.000 kr);Skat af årets resultat 2021 (1.000 kr);Skat af årets resultat 2020 (1.000 kr);Skat af årets resultat 2019 (1.000 kr);Skat af årets resultat 2018 (1.000 kr);Skat af årets resultat 2017 (1.000 kr);Skat af årets resultat 2016 (1.000 kr);Finans indtægter 2021 (1.000 kr);Finans indtægter 2020 (1.000 kr);Finans indtægter 2019 (1.000 kr);Finans indtægter 2018 (1.000 kr);Finans indtægter 2017 (1.000 kr);Finans indtægter 2016 (1.000 kr);Finans udgifter 2021 (1.000 kr);Finans udgifter 2020 (1.000 kr);Finans udgifter 2019 (1.000 kr);Finans udgifter 2018 (1.000 kr);Finans udgifter 2017 (1.000 kr);Finans udgifter 2016 (1.000 kr);Overført resultat 2021 (1.000 kr);Overført resultat 2020 (1.000 kr);Overført resultat 2019 (1.000 kr);Overført resultat 2018 (1.000 kr);Overført resultat 2017 (1.000 kr);Overført resultat 2016 (1.000 kr);Anlægsaktiver 2021 (1.000 kr);Anlægsaktiver 2020 (1.000 kr);Anlægsaktiver 2019 (1.000 kr);Anlægsaktiver 2018 (1.000 kr);Anlægsaktiver 2017 (1.000 kr);Anlægsaktiver 2016 (1.000 kr);Grunde og bygninger 2021 (1.000 kr);Grunde og bygninger 2020 (1.000 kr);Grunde og bygninger 2019 (1.000 kr);Grunde og bygninger 2018 (1.000 kr);Grunde og bygninger 2017 (1.000 kr);Grunde og bygninger 2016 (1.000 kr);Omsætningsaktiver 2021 (1.000 kr);Omsætningsaktiver 2020 (1.000 kr);Omsætningsaktiver 2019 (1.000 kr);Omsætningsaktiver 2018 (1.000 kr);Omsætningsaktiver 2017 (1.000 kr);Omsætningsaktiver 2016 (1.000 kr);Varebeholdning 2021 (1.000 kr);Varebeholdning 2020 (1.000 kr);Varebeholdning 2019 (1.000 kr);Varebeholdning 2018 (1.000 kr);Varebeholdning 2017 (1.000 kr);Varebeholdning 2016 (1.000 kr);Varedebitorer 2021 (1.000 kr);Varedebitorer 2020 (1.000 kr);Varedebitorer 2019 (1.000 kr);Varedebitorer 2018 (1.000 kr);Varedebitorer 2017 (1.000 kr);Varedebitorer 2016 (1.000 kr);Likvider 2021 (1.000 kr);Likvider 2020 (1.000 kr);Likvider 2019 (1.000 kr);Likvider 2018 (1.000 kr);Likvider 2017 (1.000 kr);Likvider 2016 (1.000 kr);Goodwill 2021 (1.000 kr);Goodwill 2020 (1.000 kr);Goodwill 2019 (1.000 kr);Goodwill 2018 (1.000 kr);Goodwill 2017 (1.000 kr);Goodwill 2016 (1.000 kr);Immaterielle anlægsaktiver 2021 (1.000 kr);Immaterielle anlægsaktiver 2020 (1.000 kr);Immaterielle anlægsaktiver 2019 (1.000 kr);Immaterielle anlægsaktiver 2018 (1.000 kr);Immaterielle anlægsaktiver 2017 (1.000 kr);Immaterielle anlægsaktiver 2016 (1.000 kr);Materielle anlægsaktiver 2021 (1.000 kr);Materielle anlægsaktiver 2020 (1.000 kr);Materielle anlægsaktiver 2019 (1.000 kr);Materielle anlægsaktiver 2018 (1.000 kr);Materielle anlægsaktiver 2017 (1.000 kr);Materielle anlægsaktiver 2016 (1.000 kr);Finansielle anlægsaktiver 2021 (1.000 kr);Finansielle anlægsaktiver 2020 (1.000 kr);Finansielle anlægsaktiver 2019 (1.000 kr);Finansielle anlægsaktiver 2018 (1.000 kr);Finansielle anlægsaktiver 2017 (1.000 kr);Finansielle anlægsaktiver 2016 (1.000 kr);Periode afgrænsninger 2021 (1.000 kr);Periode afgrænsninger 2020 (1.000 kr);Periode afgrænsninger 2019 (1.000 kr);Periode afgrænsninger 2018 (1.000 kr);Periode afgrænsninger 2017 (1.000 kr);Periode afgrænsninger 2016 (1.000 kr);Driftsmateriel og inventar 2021 (1.000 kr);Driftsmateriel og inventar 2020 (1.000 kr);Driftsmateriel og inventar 2019 (1.000 kr);Driftsmateriel og inventar 2018 (1.000 kr);Driftsmateriel og inventar 2017 (1.000 kr);Driftsmateriel og inventar 2016 (1.000 kr);Egenkapital 2021 (1.000 kr);Egenkapital 2020 (1.000 kr);Egenkapital 2019 (1.000 kr);Egenkapital 2018 (1.000 kr);Egenkapital 2017 (1.000 kr);Egenkapital 2016 (1.000 kr);Langfristet gæld 2021 (1.000 kr);Langfristet gæld 2020 (1.000 kr);Langfristet gæld 2019 (1.000 kr);Langfristet gæld 2018 (1.000 kr);Langfristet gæld 2017 (1.000 kr);Langfristet gæld 2016 (1.000 kr);Kortfristet gæld 2021 (1.000 kr);Kortfristet gæld 2020 (1.000 kr);Kortfristet gæld 2019 (1.000 kr);Kortfristet gæld 2018 (1.000 kr);Kortfristet gæld 2017 (1.000 kr);Kortfristet gæld 2016 (1.000 kr);Balance 2021 (1.000 kr);Balance 2020 (1.000 kr);Balance 2019 (1.000 kr);Balance 2018 (1.000 kr);Balance 2017 (1.000 kr);Balance 2016 (1.000 kr);Varekreditorer 2021 (1.000 kr);Varekreditorer 2020 (1.000 kr);Varekreditorer 2019 (1.000 kr);Varekreditorer 2018 (1.000 kr);Varekreditorer 2017 (1.000 kr);Varekreditorer 2016 (1.000 kr);Afkastningsgrad 2021 (%);Afkastningsgrad 2020 (%);Afkastningsgrad 2019 (%);Afkastningsgrad 2018 (%);Afkastningsgrad 2017 (%);Afkastningsgrad 2016 (%);Likviditetsgrad 2021 (%);Likviditetsgrad 2020 (%);Likviditetsgrad 2019 (%);Likviditetsgrad 2018 (%);Likviditetsgrad 2017 (%);Likviditetsgrad 2016 (%);Soliditetsgrad 2021 (%);Soliditetsgrad 2020 (%);Soliditetsgrad 2019 (%);Soliditetsgrad 2018 (%);Soliditetsgrad 2017 (%);Soliditetsgrad 2016 (%);Egenkapital forrentning 2021 (%);Egenkapital forrentning 2020 (%);Egenkapital forrentning 2019 (%);Egenkapital forrentning 2018 (%);Egenkapital forrentning 2017 (%);Egenkapital forrentning 2016 (%)
Gode;37;E&S;15-11-1991;181200;Anden trykning;731110;Reklamebureauer;;;;;;;;;;;;23962;19745;30320;30153;30851;;;;;;;;6215;-4190;-1301;1864;2756;;5465;-5875;-3126;884;1533;;-750;-1685;-1825;-980;-1223;;18497;25620;33446;29269;29318;;5362;-6147;-3701;386;1082;;4165;-4526;-3038;267;756;;;;;;;;4165;-4526;-3038;267;756;;-1197;;;-119;-326;;;0;18;20;9;;-103;-272;-593;-518;-460;;3373;2708;7234;10114;10200;;760;9954;11592;10577;10233;;;;0;7556;7734;;11070;14575;19089;15917;17737;;0;551;225;353;189;;292;9204;14400;9469;11335;;6373;0;6;2958;2457;;0;240;320;;;;0;240;320;;;;606;9437;11098;10403;9987;;155;277;174;174;246;;0;123;285;292;300;;606;9438;11098;1868;2253;;7073;2908;7434;10814;11400;;2299;796;0;3978;4200;;2459;20825;23248;11702;12370;;11831;24529;30681;26494;27970;;163;3178;2633;1557;2199;;46,19;-23,95;-10,19;3,34;5,48;;450,18;69,99;82,11;136,02;143,39;;59,78;11,86;24,23;40,82;40,76;;58,89;;;2,47;6,63
Gode;34;E&S;01-09-2002;432100;El-installation;;;;;;;;;;;;;19922;17146;18144;19167;14981;17476;;;;;;;3325;3020;4863;4527;1237;3770;2878;2752;4660;4371;1119;3648;-447;-268;-203;-156;-118;-122;17044;14394;13484;14796;13862;13828;2831;2720;4714;4331;1073;3599;2174;2092;3654;3346;806;2782;;;;;;;2174;2092;3654;3346;806;2782;-656;-629;-1060;-986;-267;-817;44;57;109;63;0;4;-92;-88;-55;-103;-45;-52;3400;3226;3134;2980;3634;2828;1568;1797;810;547;530;488;;;;;;;13866;10044;16446;14149;10225;12575;90;90;90;90;90;90;6546;6890;6467;8290;6650;7235;4203;1858;4530;930;1802;3686;;;;;;;;;;;;;1294;1524;536;273;256;214;274;274;274;274;274;274;23;26;40;86;226;308;1294;1524;536;273;256;214;5901;5727;7135;7481;4135;3329;629;2783;280;585;388;533;8718;3173;8471;6040;6042;8890;15434;11841;17255;14696;10754;13063;781;521;1387;573;1199;2910;18,65;23,24;27,01;29,74;10,41;27,93;159,05;316,55;194,14;234,25;169,23;141,45;38,23;48,37;41,35;50,91;38,45;25,48;36,84;36,53;51,21;44,73;19,49;83,57
Gode;6;E&S;21-06-1982;201600;Fremstilling af plast i ubearbejdet form;;;;;;;;;;;;;;4865;7622;8352;4824;4012;;;;;;;;1772;4562;5513;2001;1367;;1320;4065;5277;1658;1064;;-452;-497;-236;-343;-303;;3545;3557;3075;3166;2948;;1370;4675;6052;2406;1875;;1023;3622;4716;1872;1452;;;;;;;;1023;3622;4716;1872;1452;;-347;-1054;-1336;-534;-424;;61;625;906;866;930;;-11;-15;-130;-118;-119;;6904;5881;5260;19986;19114;;4321;4430;4562;4643;4321;;3299;3403;3507;3611;3715;;7537;9285;39450;35173;33160;;2982;2716;2452;2213;2329;;911;969;1689;1566;899;;3250;3100;34629;30807;29561;;;;;;;;;;;;;;4321;4430;4562;4643;4321;;;;;;;;106;56;;;44;;1022;1027;1055;1033;606;;7904;9881;26260;21986;20114;;;;;;;;3437;3379;17256;17420;16948;;11858;13715;44012;39816;37481;;520;483;709;1135;894;;11,13;29,64;11,99;4,16;2,84;;219,29;274,79;228,62;201,91;195,66;;66,66;72,05;59,67;55,22;53,66;;12,94;36,66;17,96;8,51;7,22
Gode;6;E&S;05-01-1981;275100;Fremstilling af elektriske husholdningsapparater;;;;;;;;;;;;;2395;2273;3096;3275;3176;2633;;;;;;;;;;;;;869;771;1339;1452;1851;1445;;;;;;;1526;1502;1757;1823;1325;1188;697;558;1115;1207;1562;992;540;430;866;909;1213;770;;;;;;;540;430;866;909;1213;770;-157;-128;-248;-298;-349;-222;61;52;111;63;44;1;-233;-265;-335;-309;-333;-454;3020;3020;3453;2587;1678;1278;7361;7554;7615;7890;6763;6846;6164;6139;6279;6474;6492;6532;4354;4304;4380;5206;3790;2246;1203;1817;1746;1530;1203;1127;1282;549;1313;1353;1420;857;1;15;3;4;25;23;;;;;;;;;;;;;7361;7554;7615;7890;6763;6846;;;;;;;29;75;69;59;60;53;1197;1415;1335;1416;271;314;4061;3520;3953;3087;2178;1778;1073;1262;1452;1641;1998;2469;6085;6620;6179;7977;6079;4593;11715;11858;11995;13095;10554;9092;637;811;588;815;454;282;7,42;6,50;11,16;11,09;17,54;15,89;71,55;65,02;70,89;65,26;62,35;48,90;34,66;29,68;32,96;23,57;20,64;19,56;13,30;12,22;21,91;29,45;55,69;43,31
Gode;17;E&S;01-06-1999;432200;VVS- og blikkenslagerforretninger;;;;;;;;;;;;;;8102;6126;5580;6236;6195;;;;;;;;508;454;251;578;808;;463;389;209;537;768;;-45;-65;-42;-41;-40;;7639;5737;5371;5699;5427;;325;286;108;493;636;;292;270;72;372;483;;;;;;;;292;270;72;372;483;;-33;-16;-35;-122;-153;;1;4;0;88;8;;-139;-107;-102;-132;-140;;1759;1459;1178;1089;876;;5930;2777;2403;2403;2403;;5537;2400;2400;2400;2400;;5936;3117;2103;4051;2398;;2228;78;62;77;61;;2652;2036;862;3050;1349;;532;12;98;2;17;;;;;;;;;;;;;;5872;2721;2400;2400;2400;;57;56;3;3;3;;116;207;92;86;83;;336;321;;0;0;;1884;1808;1544;1593;1159;;4839;1285;1134;1480;1732;;5065;2650;1710;3288;1840;;11866;5893;4506;6454;4801;;1431;1450;520;880;421;;3,90;6,60;4,64;8,32;16,00;;117,20;117,62;122,98;123,21;130,33;;15,88;30,68;34,27;24,68;24,14;;15,50;14,93;4,66;23,35;41,67
Gode;9;E&S;01-04-1999;431200;Forberedende byggepladsarbejder;;;;;;;;;;;;;;11086;7411;4862;2335;2189;;;;;;;;3432;3233;2623;-1488;1035;;1973;2257;2446;-1558;833;;-1459;-976;-177;-70;-202;;9113;5154;2416;3893;1356;;1874;2146;2408;-1626;706;;1510;1566;1642;-1126;476;;;;;;;;1510;1566;1642;-1126;476;;-364;-580;-766;;-230;;6;12;7;;0;;-105;-123;-45;-68;-127;;3619;2710;1643;0;2243;;7987;5301;2875;23;4571;;0;0;0;0;4537;;3881;2984;1654;2681;702;;;;;;;;2107;1138;589;408;269;;1349;1799;1051;381;433;;;;;;;;;;;;;;7987;5301;2875;23;4571;;;;;;;;23;18;14;11;0;;7987;5301;2875;23;34;;4719;3710;2143;2139;2743;;2086;1678;1036;0;485;;4268;2380;1109;566;1531;;11868;8285;4529;2704;5273;;469;249;321;113;71;;16,62;27,24;54,01;-57,62;15,80;;90,93;125,38;149,14;473,67;45,85;;39,76;44,78;47,32;79,11;52,02;;32,00;42,21;76,62;;17,35
Gode;6;E&S;11-02-1998;151200;Fremstilling af tasker, kufferter, sadelmagervarer mv.;;;;;;;;;;;;;;3000;3240;3419;2989;2763;;;;;;;;1442;1344;1727;1527;1419;;1398;1302;1681;1513;1414;;-44;-42;-46;-14;-5;;1602;1938;1738;1476;1349;;1898;2218;1380;1637;1499;;1475;1711;1074;1274;1168;;;;;;;;1475;1711;1074;1274;1168;;-423;-507;-306;-363;-331;;522;934;103;146;110;;-21;-18;-404;-22;-25;;10546;9127;7472;6452;5231;;134;147;171;217;29;;;;;;;;11737;10039;9011;7515;6394;;535;693;708;685;757;;1562;1614;1979;1833;711;;403;143;1516;1963;4832;;;;;;;;;;;;;;115;128;153;198;10;;19;19;19;19;19;;61;56;57;55;44;;115;128;153;198;10;;10803;9383;7726;6705;5483;;;;;;;;1060;796;1451;1020;940;;11871;10186;9183;7732;6423;;35;30;314;6;23;;11,78;12,78;18,31;19,57;22,01;;1107,26;1261,18;621,02;736,76;680,21;;91,00;92,12;84,13;86,72;85,37;;13,65;18,24;13,90;19,00;21,30
Gode;13;E&S;03-08-1998;432200;VVS- og blikkenslagerforretninger;;;;;;;;;;;;;;9577;8943;7405;7577;6257;;;;;;;;;;;;;;2645;2693;2060;2253;2128;;;;;;;;6932;6250;5345;5324;4129;;2627;2702;2023;2247;2128;;2048;2106;1578;1741;1656;;;;;;;;2048;2106;1578;1741;1656;;-579;-596;-446;-506;-472;;21;16;10;13;9;;-39;-8;-47;-20;-9;;1309;1261;1155;1077;536;;171;159;182;121;222;;;;;;;;11704;11108;7976;10489;5833;;1907;1697;1393;1277;962;;4682;6630;4568;6464;3211;;1270;0;0;27;0;;;;;;;;;0;12;37;61;;171;159;169;84;161;;;;;;;;199;224;204;153;90;;171;159;169;84;161;;3809;3761;3155;2777;2636;;;;;;;;7416;7179;4585;7366;3057;;11875;11266;8158;10610;6055;;2835;2864;1635;3889;1495;;22,27;23,90;25,25;21,23;35,14;;157,82;154,73;173,96;142,40;190,81;;32,08;33,38;38,67;26,17;43,53;;53,77;56,00;50,02;62,69;62,82
Gode;18;E&S;26-06-2009;433200;Tømrer- og bygningssnedkervirksomhed;;;;;;;;;;;;;;8250;8485;7492;6562;5728;;;;;;;;1093;1377;1486;;1248;;1054;1359;1458;1185;1193;;-39;-18;-28;;-55;;7196;7126;6034;5377;4535;;1015;1317;1454;1169;1195;;791;1024;1122;903;931;;;;;;;;791;1024;1122;903;931;;-224;-293;-332;-266;-264;;20;15;41;17;12;;-60;-57;-45;-33;-11;;4418;3627;2603;1481;1078;;273;73;98;100;151;;;;;;;;11605;8712;6932;5724;4570;;125;150;125;100;;;3747;2629;2080;2938;2535;;3448;99;44;472;269;;;;;;;;;;;;;;223;23;48;50;114;;50;50;50;50;37;;409;288;286;443;170;;223;23;48;50;114;;4918;4127;3103;2481;2078;;636;237;;;;;6225;4338;3525;3232;2604;;11878;8785;7030;5824;4721;;1746;1004;1408;1163;991;;8,87;15,47;20,74;20,35;25,27;;186,43;200,83;196,65;177,10;175,50;;41,40;46,98;44,14;42,60;44,02;;16,08;24,81;36,16;36,40;44,80
Gode;12;E&S;26-06-2003;433200;Tømrer- og bygningssnedkervirksomhed;;;;;;;;;;;;;;7337;8415;6293;6197;5845;;;;;;;;2588;3206;1645;1784;1641;;2428;3007;1393;1553;1411;;-160;-199;-252;-231;-230;;4909;5408;4900;4644;4434;;2322;2921;1266;1488;1439;;1814;2312;988;1166;1132;;;;;;;;1814;2312;988;1166;1132;;-508;-609;-278;-322;-307;;113;139;121;119;144;;-235;-260;-251;-207;-157;;3783;3786;3819;3821;3677;;3067;2996;4774;5023;5079;;1562;2540;4267;3348;4582;;8816;9664;7383;6519;4385;;39;46;46;39;42;;3598;3661;3694;3006;1168;;1739;2579;;;;;;;;;;;;;;;;;2711;2656;4469;4721;4799;;356;340;305;302;280;;122;210;259;331;55;;1149;116;202;1373;217;;5931;6428;5103;5115;4849;;31;9;;;;;5704;6007;6826;6164;4437;;11883;12660;12157;11543;9464;;482;312;675;632;351;;20,43;23,75;11,46;13,45;14,91;;154,56;160,88;108,16;105,76;98,83;;49,91;50,77;41,98;44,31;51,24;;30,59;35,97;19,36;22,80;23,35
Gode;18;E&S;07-06-2007;494100;Vejgodstransport;;;;;;;;;;;;;;9514;8917;8138;9816;9975;;;;;;;;732;378;284;1989;2561;;458;148;229;1389;1892;;-274;-230;-55;-600;-669;;9056;8769;7909;8427;8083;;467;141;221;1370;1880;;371;75;162;1060;1463;;;;;;;;371;75;162;1060;1463;;-96;-66;-59;-311;-416;;28;3;0;0;1;;-19;-10;-9;-19;-14;;1113;4742;4767;4705;4145;;2639;2536;2051;1641;1899;;;;;;;;9246;6907;7128;7956;6236;;;;;;;;5791;5022;4222;5553;4866;;1643;27;1204;556;223;;;;;;;;;;;;;;2574;2471;1986;1576;1800;;65;65;65;65;99;;1177;1840;1674;1847;1146;;2574;2471;1986;1576;1800;;5613;5342;5367;5705;4745;;834;278;;;;;5032;3287;3336;3460;3110;;11885;9442;9179;9597;8135;;1618;966;1386;1714;1901;;3,85;1,57;2,49;14,47;23,26;;183,74;210,13;213,67;229,94;200,51;;47,23;56,58;58,47;59,45;58,33;;6,61;1,40;3,02;18,58;30,83
Gode;10;E&S;01-05-2003;433410;Malerforretninger;;;;;;;;;;;;;;7480;5743;15327;17163;15441;;;;;;;;859;-1718;2549;5171;4203;;702;-1930;2164;4706;3803;;-157;-212;-385;-465;-400;;6778;7673;13163;12457;11638;;892;-2335;2254;4729;3738;;576;-1827;1713;3624;2864;;;;;;;;576;-1827;1713;3624;2864;;-316;;-541;-1105;-874;;107;110;258;142;6;;-109;-162;-262;-143;-90;;2923;4347;7529;5817;4663;;133;459;3095;1654;1963;;;;;;;;11756;14337;20184;18981;16984;;45;45;1642;826;45;;6076;4274;12132;13696;12632;;1737;1185;0;1430;415;;0;140;280;420;560;;0;140;280;420;560;;34;71;218;994;871;;99;248;2597;240;532;;125;112;762;66;458;;34;71;218;994;871;;5323;5347;7774;6062;4908;;;0;24;124;244;;6567;9449;15480;14449;13796;;11889;14796;23279;20635;18948;;3060;7722;10593;10231;8969;;5,90;-13,04;9,30;22,81;20,07;;179,02;151,73;130,39;131,37;123,11;;44,77;36,14;33,39;29,38;25,90;;10,82;;22,03;59,78;58,35
Gode;27;E&S;24-05-2002;331200;Reparation af maskiner;282200;Fremstilling af løfte- og håndteringsudstyr;;;;;;;;;;;12756;13553;11482;13032;12200;9643;;;;;;;1819;2956;1413;3289;3688;2489;1361;2570;1069;2971;3399;2258;-458;-386;-344;-318;-289;-231;11395;10983;10413;10061;8801;7385;1349;2567;1090;3012;3454;2300;1052;2001;851;2359;2686;1800;;;;;;;1052;2001;851;2359;2686;1800;-297;-565;-239;-653;-769;-500;5;5;25;47;61;46;-17;-8;-5;-7;-6;-4;4971;4919;4418;4567;3708;5496;1706;1709;1408;1510;994;641;;;;;;;9030;10222;8556;10533;9085;10139;3878;3158;3020;3027;2624;1352;2215;4219;3026;4897;3485;2409;2266;2721;2382;1637;2095;4190;;;;;;;;;;;;;1706;1709;1408;1510;994;639;;;;;0;2;2;2;5;5;0;7;1705;1709;1409;1510;994;639;6971;7419;6418;7067;6208;6996;0;147;;;;;3765;4294;3480;4907;3809;3682;10735;11931;9964;12043;10079;10780;1447;1170;1718;2578;2197;2239;12,68;21,54;10,73;24,67;33,72;20,95;239,84;238,05;245,86;214,65;238,51;275,37;64,94;62,18;64,41;58,68;61,59;64,90;15,09;26,97;13,26;33,38;43,27;25,73
Gode;41;E&S;18-08-2005;432100;El-installation;;;;;;;;;;;;;;17543;15947;15527;14480;13515;;;;;;;;4016;4269;4083;4252;3138;;3837;4042;3842;3876;2919;;-179;-227;-241;-376;-219;;13706;11905;11685;10604;10596;;3714;3881;3737;3755;2750;;2894;3018;2911;2881;2146;;;;;;;;2894;3018;2911;2881;2146;;-820;-863;-826;-874;-604;;0;18;22;11;;;-123;-179;-127;-132;-169;;2205;1811;2824;2063;2182;;596;710;1531;1263;2231;;;0;715;738;1710;;11341;11686;9511;9348;8028;;316;353;360;450;547;;2503;7475;4663;3473;4013;;6128;3009;3826;1791;2740;;;;;;;;;;;;;;530;644;1461;1193;2161;;66;66;70;70;70;;152;;;;3;;530;644;746;455;451;;4894;4030;5163;5252;3971;;2196;;;;200;;3967;7183;4792;3695;4880;;11937;12396;11041;10611;10259;;994;2583;864;869;2176;;32,14;32,61;34,80;36,53;28,45;;285,88;162,69;198,48;252,99;164,51;;41,00;32,51;46,76;49,50;38,71;;59,13;74,89;56,38;54,86;54,04
Gode;9;E&S;04-01-2008;108300;Forarbejdning af te og kaffe;;;;;;;;;;;;;;5285;3655;3541;2099;3622;;;;;;;;1858;533;-292;-1966;-451;;405;-831;-1719;-3435;-2031;;-1453;-1364;-1427;-1469;-1580;;4880;4486;5260;5534;5653;;153;-1175;-1943;-3786;-2532;;153;-1175;-1943;-3786;-2532;;;;;;;;153;-1175;-1943;-3786;-2532;;;;;;;;45;3;4;0;26;;-297;-347;-228;-351;-527;;195;754;-566;592;3706;;3905;6457;5467;6135;7604;;;;;;;;8038;6108;5532;4342;5825;;4309;4397;3952;3094;3946;;1067;1613;863;1013;487;;271;9;138;7;696;;;;;;;;1230;1080;933;1054;1450;;2495;3357;4358;4905;5978;;180;2020;176;176;176;;63;74;41;72;106;;2495;3357;4358;4905;5978;;1893;1740;432;1375;4489;;2299;1698;1276;;0;;7751;9127;9291;9103;8939;;11943;12565;10999;10477;13429;;624;652;567;804;578;;3,39;-6,61;-15,63;-32,79;-15,12;;103,70;66,92;59,54;47,70;65,16;;15,85;13,85;3,93;13,12;33,43;;8,08;;;;
Gode;11;E&S;17-05-1993;282900;Fremstilling af andre maskiner til generelle formål i.a.n.;259900;Fremstilling af andre færdige metalprodukter i.a.n.;;;;;;;;;;;;4723;5338;3474;5213;4709;;;;;;;;1857;2221;1064;2508;2286;;1556;2019;779;2241;2031;;-301;-202;-285;-267;-255;;3167;3319;2695;2972;2678;;1634;1433;707;2092;2183;;1261;1256;559;1638;1356;;;;;;;;1261;1256;559;1638;1356;;-373;-177;-148;-454;-828;;74;119;155;6;386;;-143;-539;-141;-57;-271;;4439;2245;1989;1381;1272;;5659;1460;1745;1751;1700;;4380;;;;;;6293;6352;6312;6595;9039;;1411;2458;3379;3080;3343;;4237;2416;2339;2487;4731;;143;1011;147;231;666;;;;;;;;;;;;;;4863;453;572;492;489;;796;1007;1173;1259;1211;;101;128;132;117;93;;483;453;573;492;489;;5039;5518;4262;5703;4703;;3578;55;;;;;3337;2240;3796;2642;5934;;11952;7812;8058;8345;10739;;2213;871;1420;1279;2356;;13,02;25,84;9,67;26,85;18,91;;188,58;283,57;166,28;249,62;152,33;;42,16;70,63;52,89;68,34;43,79;;25,02;22,76;13,12;28,72;28,83
Gode;19;E&S;14-06-1995;162300;Fremstilling af bygningstømmer og snedkeriartikler i øvrigt;;;;;;;;;;;;;;13612;11468;10255;8598;8064;;;;;;;;4243;2774;2351;1604;2077;;4018;2552;2124;1332;1854;;-225;-222;-227;-272;-223;;9594;8916;8131;7266;6210;;3919;2534;2037;1205;1365;;3045;1969;1584;935;1061;;;;;;;;3045;1969;1584;935;1061;;-874;-565;-453;-270;-304;;0;99;117;97;92;;-99;-117;-204;-224;-581;;1696;1550;1448;744;244;;1604;1498;1593;1607;1806;;;;;;;;10351;7957;7015;5141;6129;;4074;3045;3640;3229;3199;;3598;3651;2856;1553;2633;;2010;251;390;2;2;;;;;;;;;;;;;;1604;1498;1593;1607;1678;;0;0;0;0;128;;169;33;33;233;256;;1604;1498;1593;1607;1678;;5196;3313;2928;1780;1344;;;;;;;;5213;4615;4161;3476;5241;;11955;9455;8608;6748;7935;;1030;1310;688;678;966;;33,61;26,99;24,67;19,74;23,36;;198,56;172,42;168,59;147,90;116,94;;43,46;35,04;34,01;26,38;16,94;;58,60;59,43;54,10;52,53;78,94
